,lead_time,avg_price_per_room,Y_pred,Y_test
19528,124,99.45,0,0
14088,167,72.25,0,0
6056,59,134.62,0,0
18536,21,126.0,0,0
30987,27,120.12,0,0
11884,123,123.3,0,1
35558,1,124.0,0,0
27528,0,150.0,0,0
11004,8,116.27,0,0
3614,0,65.0,0,0
8520,63,65.66,0,0
6232,133,84.33,0,0
11716,192,68.23,1,0
6244,18,120.0,0,0
22667,44,85.5,0,0
17248,39,129.7,0,0
3806,39,98.94,0,0
30877,17,126.0,0,0
6512,42,109.0,0,0
16996,0,115.0,0,0
19434,49,69.52,0,0
22068,12,85.0,0,0
17614,2,168.0,0,0
19984,7,89.0,0,0
22527,9,235.63,0,0
9676,47,88.4,0,0
6031,12,105.0,0,0
27284,54,85.5,0,0
23255,144,96.3,0,0
7941,61,126.9,0,0
30508,6,91.0,0,1
12890,33,88.0,0,0
17605,40,176.4,0,1
18371,11,136.0,0,0
13625,55,149.4,0,1
20251,162,60.0,0,0
30416,57,123.3,0,1
3917,204,81.81,1,1
26640,132,153.0,0,0
22622,9,89.0,0,1
14164,2,81.62,0,0
10472,195,66.53,1,0
10797,34,224.67,0,1
24866,0,0.0,0,0
30547,335,80.0,1,0
26335,14,95.0,0,0
21604,43,80.39,0,0
1751,110,70.0,0,0
25461,33,85.5,0,0
17595,8,135.67,0,0
10954,247,109.0,1,1
35444,10,140.0,0,0
19078,418,75.0,1,1
29765,6,0.0,0,0
861,79,76.5,0,1
1836,72,79.2,0,1
32006,3,79.0,0,0
1643,27,91.8,0,0
23500,317,120.0,1,1
10091,256,64.33,1,0
4207,308,52.0,1,1
18807,30,111.83,0,0
15239,65,118.8,0,0
22588,35,140.4,0,1
32992,259,89.0,1,1
5590,177,100.0,1,1
22689,36,85.05,0,0
30447,95,81.5,0,0
20070,29,85.0,0,1
29705,257,101.5,1,1
10365,273,95.0,1,1
29459,11,90.0,0,1
14895,174,85.5,1,1
15806,45,71.1,0,1
12643,90,127.71,0,0
13857,1,158.0,0,0
26817,244,85.85,1,1
25801,12,135.0,0,1
25925,102,101.5,0,1
19735,83,108.9,0,0
21512,64,94.5,0,0
16368,219,69.33,1,1
2960,102,109.0,0,0
32360,22,139.0,0,0
3601,22,213.0,0,1
19604,24,104.0,0,0
27802,9,111.35,0,1
29699,195,174.3,1,1
26675,91,90.9,0,0
16323,41,98.67,0,0
18251,39,129.7,0,0
7144,146,75.0,0,0
10765,3,120.0,0,0
3203,68,149.4,0,0
71,34,88.0,0,0
7937,68,125.1,0,1
9514,35,63.0,0,0
25812,2,101.0,0,0
1168,7,143.2,0,0
11345,206,102.85,1,1
18022,199,77.89,1,1
25656,37,126.6,0,0
21755,155,218.03,0,1
12928,13,265.44,0,0
18389,52,135.9,0,0
8015,29,130.0,0,0
18951,71,68.47,0,0
32099,44,75.0,0,0
5965,14,110.0,0,0
3847,11,90.0,0,0
22882,3,110.0,0,0
32839,193,120.0,1,1
35,23,115.0,0,0
19413,19,100.0,0,0
27583,275,90.0,1,1
16736,148,99.9,0,0
21263,186,80.0,1,0
16593,95,68.2,0,0
8763,72,95.2,0,0
9573,53,72.76,0,0
24880,58,81.0,0,0
29606,14,122.96,0,0
605,91,65.0,0,0
7338,34,76.5,0,0
19479,29,67.5,0,0
26167,6,0.0,0,0
33490,79,128.7,0,0
19533,5,130.0,0,0
13746,7,78.0,0,1
21097,1,91.0,0,0
33036,152,140.7,1,1
18354,23,50.0,0,0
18184,4,79.0,0,0
10908,30,60.0,0,0
22364,181,120.0,1,1
10459,4,160.0,0,0
24424,322,80.0,1,1
19131,88,150.3,0,0
12226,221,65.0,1,0
17167,159,70.5,0,0
31315,198,159.3,1,0
33436,83,159.3,0,0
27120,304,74.15,1,1
22238,9,76.0,0,0
30637,64,131.14,0,1
28043,72,159.3,0,0
7305,150,79.2,0,1
12903,96,138.0,0,1
5636,204,94.59,1,1
28036,139,116.1,0,0
23227,298,93.0,1,0
2281,418,107.0,1,1
7957,9,90.0,0,0
16400,13,65.0,0,0
19582,34,96.3,0,0
35226,164,107.95,1,1
31815,4,101.0,0,0
9726,3,0.0,0,0
14908,45,67.15,0,0
9812,302,100.0,1,1
33086,36,80.0,0,0
35219,88,106.25,0,0
27259,155,103.5,1,1
9207,17,76.29,0,0
12181,251,100.3,1,1
16418,98,144.9,0,1
3881,69,105.3,0,1
13212,5,65.0,0,0
12718,44,93.6,0,0
31002,0,88.0,0,0
35678,20,119.0,0,0
36191,304,89.0,1,1
5458,52,37.33,0,0
24626,190,81.9,1,0
32816,104,91.6,0,0
7626,156,68.0,0,0
31206,50,75.95,0,0
21523,92,89.85,0,0
3079,17,88.0,0,0
6840,40,126.9,0,0
34586,74,101.5,0,0
28680,206,126.9,1,1
25496,49,93.15,0,1
22616,91,116.1,0,1
26269,168,85.0,1,1
25131,62,98.55,0,1
10642,67,75.0,0,0
29220,141,129.86,0,0
25172,93,137.7,0,0
1524,305,89.0,1,1
19552,5,119.0,0,0
34082,247,115.0,1,1
552,78,100.0,0,1
5426,2,82.4,0,0
33326,19,90.0,0,0
18546,0,109.0,0,0
14188,4,133.0,0,0
10393,15,150.0,0,0
35861,102,101.5,0,1
17329,187,119.85,1,1
16726,4,85.5,0,0
8286,30,126.6,0,0
14449,96,87.55,0,0
4403,20,93.17,0,0
29616,71,116.1,0,1
7873,353,73.74,1,1
20060,5,77.1,0,0
28338,14,100.0,0,0
5583,127,130.05,0,0
21638,113,136.0,0,0
25387,8,80.85,0,0
29626,224,65.0,1,0
27526,30,126.9,0,0
15137,17,46.4,0,0
22557,177,90.9,1,0
23847,2,67.0,0,0
5315,71,126.9,0,1
2627,103,94.5,0,1
21367,96,132.3,0,0
2823,188,130.0,1,1
6946,29,118.0,0,0
29108,13,102.0,0,0
2639,24,124.0,0,0
1104,45,98.1,0,0
28168,59,71.1,0,0
5198,19,78.6,0,0
8255,256,115.0,1,1
31036,53,76.58,0,0
10746,173,96.9,1,0
13760,14,100.0,0,0
258,71,108.0,0,0
22025,7,82.0,0,0
29181,90,78.3,0,0
29994,322,52.0,1,0
12321,140,103.5,0,0
22287,1,139.0,0,1
32842,39,138.06,0,1
13069,31,87.3,0,0
34253,196,83.0,1,0
21237,2,123.68,0,0
29719,44,74.82,0,0
15832,12,130.0,0,0
21474,47,120.0,0,0
12288,215,96.3,1,1
19608,84,75.0,0,0
16833,0,113.0,0,0
23763,90,76.5,0,0
34613,267,95.0,1,1
23055,39,87.0,0,0
3374,150,90.0,0,0
12058,77,105.4,0,0
27071,24,161.5,0,1
23537,75,90.95,0,0
22630,229,85.5,1,1
4336,143,100.0,0,0
26264,148,136.8,1,1
30681,7,145.0,0,0
22150,124,94.5,0,1
6439,164,99.45,1,1
7086,259,73.95,1,0
24380,1,82.0,0,0
31768,249,96.3,1,1
29462,1,65.5,0,0
34916,29,75.0,0,0
1046,6,0.0,0,0
22075,40,125.55,0,1
5124,74,85.5,0,1
22864,16,75.0,0,0
34021,219,76.67,1,0
21980,63,140.4,0,1
19585,67,32.71,0,0
10376,102,101.5,0,1
4469,164,100.0,1,0
26230,248,106.0,1,1
603,64,112.2,0,0
14929,14,161.0,0,0
26635,19,130.0,0,1
3836,0,50.0,0,0
31766,0,113.0,0,0
4297,49,168.3,0,0
16240,122,121.5,0,1
24515,126,80.75,0,1
25065,169,90.95,1,0
33816,144,213.3,0,1
2457,12,65.0,0,0
21965,17,126.0,0,0
33932,14,134.0,0,0
15633,63,88.4,0,0
34540,9,48.67,0,0
17232,195,89.25,1,1
27600,23,135.0,0,1
15248,127,99.45,0,0
25052,162,114.3,1,1
33672,0,181.0,0,1
3101,4,151.0,0,0
3886,253,80.75,1,0
17125,317,120.0,1,1
18003,162,120.82,1,1
6642,165,72.25,0,0
9799,16,106.0,0,1
3718,25,114.0,0,0
4580,39,101.5,0,0
34968,9,128.4,0,0
25907,219,102.85,1,1
7368,47,94.5,0,0
21469,82,67.83,0,0
23033,50,82.47,0,0
3630,91,80.0,0,1
35131,181,120.0,1,1
34964,6,169.93,0,0
20516,13,231.0,0,0
22124,201,106.2,1,1
36010,45,60.0,0,0
27109,28,75.0,0,0
30305,220,118.25,1,1
519,22,87.0,0,0
16498,78,69.53,0,0
35843,0,106.0,0,1
1452,168,132.3,1,0
25357,59,120.96,0,1
35623,322,80.0,1,1
16985,256,76.67,1,0
27955,4,211.33,0,0
16623,4,82.0,0,0
18511,179,80.1,1,0
6023,51,60.0,0,0
14586,231,96.9,1,0
31311,6,69.5,0,0
23767,79,119.07,0,1
20934,75,135.9,0,0
28125,119,132.3,0,0
17413,63,103.95,0,0
17195,242,95.13,1,0
1543,5,110.0,0,0
11929,34,65.0,0,1
14699,304,89.0,1,1
25302,112,120.0,0,1
4045,1,109.65,0,0
27738,122,77.44,0,1
30776,24,88.0,0,0
3532,305,89.0,1,1
7529,168,81.2,1,0
23133,28,70.0,0,1
32169,349,90.0,1,1
5601,120,88.38,0,0
20172,322,52.0,1,0
32599,8,73.9,0,0
29623,37,120.0,0,1
7566,86,139.6,0,0
10147,22,140.0,0,0
25535,14,100.0,0,0
15180,207,85.5,1,1
28834,79,103.28,0,0
10586,11,76.93,0,1
35494,1,145.0,0,0
10931,74,75.0,0,0
7812,185,113.4,1,1
19522,105,110.0,0,1
5274,68,108.0,0,0
33580,185,103.5,1,0
2649,286,90.0,1,1
488,24,91.0,0,1
34672,59,123.98,0,0
2328,6,100.67,0,0
11872,150,118.62,1,0
14926,244,85.85,1,1
22443,146,127.8,1,0
16008,64,140.0,0,1
21842,43,108.0,0,0
5295,1,71.0,0,0
23417,145,99.45,0,0
10435,182,99.3,1,1
1572,26,131.0,0,0
28390,1,117.8,0,0
30934,0,95.0,0,0
955,23,166.0,0,0
9257,233,90.0,1,1
19650,157,132.3,1,1
2510,37,95.0,0,0
22073,15,75.0,0,0
26833,2,181.0,0,0
24925,50,76.92,0,0
24545,1,89.0,0,0
19143,253,140.4,1,1
8753,275,90.0,1,1
18621,80,108.0,0,0
9368,104,114.3,0,0
33487,78,149.4,0,0
5022,14,99.5,0,0
4456,30,98.1,0,1
14406,0,155.0,0,0
19830,4,109.23,0,0
24114,36,102.6,0,0
33566,19,69.0,0,0
19931,54,85.5,0,1
33917,157,91.38,0,1
33983,69,140.4,0,0
4047,13,85.32,0,0
35715,68,51.09,0,0
35556,25,129.0,0,0
30210,7,145.0,0,0
25963,6,79.0,0,0
13248,164,100.0,1,0
34170,26,128.33,0,0
17972,275,62.8,1,1
656,8,124.1,0,0
18321,5,136.0,0,0
22589,188,105.3,1,1
9829,2,89.0,0,0
16180,22,147.75,0,0
2220,22,135.0,0,1
19690,10,149.0,0,1
21433,58,105.3,0,1
15462,210,90.0,1,1
7070,83,61.41,0,0
4007,47,55.24,0,0
25712,106,91.89,0,0
11003,323,112.0,1,1
12449,37,123.0,0,0
33439,7,125.8,0,0
34744,69,68.0,0,0
14427,12,72.0,0,0
27401,11,111.35,0,1
20187,1,149.0,0,0
16113,65,88.91,0,0
9679,190,100.3,1,1
28220,44,96.3,0,0
26890,106,88.4,0,0
29576,19,159.0,0,1
16096,107,102.3,0,1
8207,13,119.0,0,0
8253,28,132.05,0,1
9004,57,112.8,0,0
36163,102,132.6,0,1
12205,7,112.0,0,0
4154,131,115.94,0,1
35864,270,62.8,1,1
29086,69,120.0,0,1
32333,7,85.0,0,0
28067,232,110.7,1,0
30878,28,101.0,0,0
10694,222,83.1,1,0
35167,50,68.07,0,0
25,99,114.3,0,0
25036,273,95.0,1,1
26658,8,126.0,0,0
26002,90,82.45,0,0
35291,102,118.8,0,1
26356,68,71.33,0,0
34557,140,113.9,0,1
26113,280,100.0,1,1
3564,53,97.87,0,0
22317,224,97.75,1,1
21581,12,72.96,0,0
14765,215,92.16,1,0
4020,13,85.0,0,0
35814,5,75.0,0,0
30745,1,95.0,0,1
24035,18,85.0,0,0
19846,45,124.6,0,1
8636,13,109.0,0,0
21824,44,95.0,0,0
35463,94,58.0,0,0
32361,67,88.4,0,1
4048,140,80.75,0,0
31893,116,61.0,0,1
18578,46,105.0,0,0
11139,3,80.0,0,0
23190,74,101.5,0,0
34388,303,78.0,1,1
34810,33,64.0,0,0
22455,118,110.0,0,0
14579,68,109.8,0,1
1974,75,80.0,0,1
27500,88,109.8,0,0
28908,132,135.9,0,0
31944,28,135.0,0,0
11421,5,75.0,0,0
26084,213,167.95,1,1
3492,1,96.0,0,0
33377,21,104.0,0,0
19792,195,0.0,0,0
13827,32,157.5,0,0
33650,1,75.0,0,0
5666,259,72.0,1,1
11611,41,79.43,0,0
33369,42,116.1,0,1
32556,160,96.9,1,0
15335,305,89.0,1,1
29701,125,80.75,0,0
18671,37,131.03,0,0
14055,13,85.0,0,0
1802,1,60.0,0,1
27218,87,68.5,0,0
21139,8,155.0,0,1
13241,27,231.0,0,1
24568,37,105.0,0,0
25996,15,140.0,0,0
15352,72,108.0,0,0
32155,25,84.0,0,0
15433,9,140.0,0,1
29748,33,126.0,0,0
29689,25,81.0,0,0
32714,2,79.0,0,0
16782,86,100.0,0,0
4998,40,73.1,0,0
19221,93,89.25,0,0
16522,386,115.0,1,1
20749,198,90.0,1,1
9717,8,79.0,0,0
20891,46,102.0,0,0
13782,31,149.0,0,0
24535,76,105.3,0,1
33371,97,68.79,0,0
5484,0,85.0,0,0
18395,338,90.67,1,0
17255,66,95.46,0,0
29972,5,65.0,0,0
3911,18,140.9,0,0
17166,49,69.11,0,0
15699,13,115.0,0,1
544,2,136.0,0,0
2646,5,65.0,0,0
19296,116,85.0,0,0
34257,1,112.0,0,0
16474,55,104.0,0,0
7389,208,112.5,1,1
2055,53,81.0,0,0
15454,76,80.3,0,0
34993,117,94.5,0,0
16026,58,131.4,0,0
26235,47,99.9,0,1
24919,63,121.5,0,0
35907,276,58.17,1,0
5673,151,217.6,0,1
16798,65,102.9,0,0
5733,22,187.0,0,0
13189,24,0.0,0,0
4186,122,75.9,0,1
3176,13,75.0,0,0
5505,155,126.48,1,1
4832,4,0.0,0,0
19162,2,64.08,0,0
7610,16,97.02,0,0
35317,5,110.0,0,0
22928,57,93.6,0,0
14056,32,73.0,0,0
8747,14,105.0,0,1
17680,14,89.0,0,0
34345,56,135.9,0,1
22542,39,107.1,0,0
5113,172,95.0,1,1
20368,71,120.0,0,0
30067,346,90.0,1,0
15688,51,71.22,0,0
19409,151,200.0,1,1
14332,127,89.25,0,1
4294,89,90.95,0,0
319,320,115.0,1,1
27661,99,65.0,0,1
6923,15,97.0,0,0
34752,0,115.0,0,0
9417,116,79.2,0,0
34913,245,75.0,1,1
7464,49,98.82,0,0
23729,168,85.0,1,1
11593,8,181.0,0,0
28242,114,74.8,0,1
29868,287,100.3,1,1
25468,107,76.69,0,0
5720,110,94.5,0,1
34719,105,75.0,0,1
20953,1,60.0,0,1
18814,73,159.3,0,1
30128,50,115.58,0,0
11677,39,109.0,0,0
16476,8,111.35,0,0
8762,257,80.0,1,0
1263,33,97.71,0,0
16967,113,55.63,0,0
22678,147,78.1,0,0
35249,37,108.8,0,0
15366,6,55.0,0,0
20362,1,101.0,0,1
16148,304,89.0,1,1
8409,5,79.0,0,1
13382,49,109.8,0,0
35755,72,74.8,0,1
26367,294,58.5,1,0
7866,346,115.0,1,1
35696,10,174.0,0,0
20742,6,144.57,0,0
11251,133,118.8,0,0
28844,17,95.0,0,0
31047,113,85.0,0,1
11985,196,81.81,1,0
31800,146,186.3,1,0
24009,111,88.4,0,0
9041,74,88.4,0,0
26192,245,110.0,1,1
30810,152,114.63,1,1
9757,88,149.4,0,1
15587,8,0.0,0,0
14897,97,80.75,0,1
26153,209,90.95,1,0
28686,206,132.77,1,1
5690,169,123.25,1,1
31247,46,128.38,0,0
4913,20,100.0,0,1
34741,0,114.0,0,0
3440,2,127.0,0,0
18848,44,192.9,0,1
29351,43,86.75,0,0
34270,175,112.5,1,1
5255,0,97.0,0,0
17643,18,119.1,0,0
31908,62,93.6,0,0
8204,174,131.75,1,1
21447,69,125.1,0,0
23071,0,129.0,0,0
9918,33,116.1,0,0
6426,1,82.0,0,0
14782,15,118.15,0,0
13114,322,80.0,1,1
28209,160,70.67,0,0
29356,3,128.0,0,0
21490,22,96.13,0,0
9153,3,189.75,0,0
27253,273,95.0,1,1
24958,108,77.03,0,0
17699,108,93.4,0,0
25873,189,109.8,1,1
11281,64,214.2,0,0
35283,64,105.3,0,0
13043,32,85.0,0,0
6765,99,80.75,0,0
29377,192,95.0,1,0
14251,39,139.5,0,1
13794,0,126.0,0,0
3689,159,118.3,1,1
21,122,67.0,0,0
23001,281,108.8,1,1
22200,56,82.0,0,0
35322,0,89.0,0,0
14991,115,123.75,0,0
12430,219,76.67,1,0
19472,8,95.0,0,0
5538,72,120.67,0,0
18715,57,111.6,0,0
21472,56,82.0,0,0
5941,22,67.52,0,0
17576,47,85.5,0,1
14831,359,78.0,1,0
16469,105,75.0,0,1
1975,26,66.29,0,1
22135,5,65.0,0,0
17740,22,107.0,0,0
28720,247,115.0,1,1
2993,26,90.0,0,0
36150,2,92.86,0,0
25633,34,98.1,0,0
922,13,79.0,0,0
670,265,90.0,1,0
2115,90,102.25,0,0
19646,190,165.6,1,1
28504,20,132.67,0,0
2978,45,60.98,0,0
31531,81,65.0,0,0
2724,95,141.32,0,1
2023,0,180.0,0,0
11668,58,75.0,0,0
22774,148,67.0,0,0
20221,103,94.5,0,1
1431,75,115.85,0,0
35080,179,93.5,1,1
27846,91,92.65,0,0
35721,68,65.0,0,0
1701,68,78.3,0,0
32779,5,58.0,0,0
30690,212,78.0,1,0
21803,200,115.6,1,1
25347,103,72.5,0,0
16587,15,187.0,0,0
19959,42,103.5,0,1
24338,0,141.0,0,0
17262,320,115.0,1,1
4649,79,159.3,0,1
35165,6,78.2,0,0
723,63,116.0,0,0
2614,35,98.1,0,0
18869,1,92.0,0,0
10307,55,82.47,0,0
29855,118,116.1,0,1
17634,180,120.0,1,1
29339,30,122.4,0,1
5452,49,145.61,0,0
18949,20,102.4,0,0
15306,14,191.5,0,1
23480,117,105.3,0,0
31016,225,67.5,1,1
6822,4,65.0,0,0
1363,222,110.7,1,0
16147,273,95.0,1,1
31309,24,145.4,0,0
36013,20,96.9,0,0
32054,33,91.48,0,0
26733,15,86.0,0,0
22956,247,110.78,1,0
19966,71,124.95,0,0
6000,35,80.3,0,0
33196,10,99.0,0,1
1561,0,81.9,0,0
18549,9,175.0,0,0
186,189,72.25,1,0
27819,14,105.0,0,0
27048,273,109.0,1,1
16169,128,96.3,0,0
15937,256,76.67,1,0
10479,12,72.07,0,0
569,89,149.4,0,0
9751,15,129.0,0,0
34034,254,91.0,1,0
6608,0,157.0,0,0
1834,27,108.0,0,0
4204,62,88.4,0,0
4567,10,83.55,0,0
15145,192,95.0,1,0
21182,46,100.62,0,0
18296,63,65.66,0,1
4602,39,87.0,0,0
5429,254,106.0,1,1
28841,156,158.95,1,1
10863,187,122.8,1,1
11614,109,114.25,0,1
1424,0,111.0,0,0
12972,166,121.5,1,1
893,245,110.0,1,1
163,197,85.5,1,0
18926,1,145.0,0,0
8746,127,128.7,0,1
9602,38,91.9,0,0
28507,46,112.5,0,0
666,72,84.0,0,0
8473,12,149.0,0,1
10130,143,118.8,0,0
32939,19,106.65,0,0
9013,8,81.0,0,0
20270,180,54.75,0,0
6148,28,101.78,0,1
939,141,128.8,0,0
22410,117,94.5,0,1
6007,275,90.0,1,1
18445,292,115.0,1,1
30450,0,65.0,0,0
1342,70,95.0,0,0
27290,177,99.45,1,0
2722,39,109.0,0,0
3714,85,90.95,0,1
30867,256,115.0,1,1
23298,54,80.1,0,1
33959,23,105.0,0,0
5996,51,135.9,0,0
24411,178,114.3,1,1
17149,245,110.0,1,1
26316,164,100.0,1,0
30850,19,68.0,0,0
17324,66,82.8,0,0
18320,11,155.5,0,1
18170,26,134.0,0,0
5660,42,142.2,0,0
26034,12,71.87,0,1
3794,12,177.0,0,0
7875,53,88.4,0,0
20426,17,166.0,0,1
30734,22,194.0,0,0
25045,20,96.9,0,1
18174,64,130.0,0,0
23267,109,97.75,0,0
2007,30,68.7,0,1
21654,6,109.0,0,0
27411,3,109.85,0,0
8450,86,76.5,0,1
24683,3,253.67,0,0
8506,304,89.0,1,1
29900,229,116.95,1,1
12454,146,178.2,1,0
24933,1,0.0,0,0
4067,16,74.8,0,1
6205,71,90.95,0,0
35088,92,134.1,0,1
21555,191,84.43,1,1
31498,21,93.0,0,0
14922,3,195.0,0,0
2899,15,115.0,0,0
14963,301,90.0,1,0
33770,35,85.5,0,0
33237,94,80.75,0,0
3525,11,126.0,0,0
15946,7,92.0,0,0
16543,183,110.0,1,1
4416,157,101.58,1,1
4395,99,86.0,0,0
19412,84,134.1,0,1
18381,36,107.1,0,1
14664,126,55.0,0,0
5354,101,105.3,0,0
6287,304,89.0,1,1
11885,75,168.3,0,0
14872,160,70.0,0,0
13514,3,89.0,0,0
24271,78,100.0,0,0
21258,22,134.78,0,0
23851,265,115.0,1,1
27580,54,65.0,0,0
24357,192,95.0,1,0
22194,56,137.44,0,0
23041,100,152.1,0,0
29736,17,75.0,0,0
3358,275,110.0,1,1
31105,47,109.8,0,1
30847,191,132.0,1,1
34475,164,100.0,1,1
14453,5,127.0,0,0
21041,21,164.0,0,0
272,161,130.0,1,1
18352,6,106.33,0,0
8162,182,117.9,1,1
33355,88,76.5,0,1
19703,4,86.0,0,0
15910,131,94.5,0,0
20996,10,169.0,0,1
17179,12,85.0,0,1
9115,37,67.5,0,0
25806,45,125.1,0,0
6969,0,89.0,0,0
7612,144,123.3,0,1
18434,14,100.0,0,0
33929,0,65.0,0,0
2999,51,75.0,0,0
20214,118,110.0,0,0
28817,101,132.6,0,1
26660,271,85.67,1,0
16802,184,90.95,1,0
12314,124,46.67,0,0
30249,30,121.0,0,0
19941,66,102.6,0,0
14059,4,124.0,0,0
13263,54,96.0,0,0
20912,81,65.0,0,1
28779,179,104.4,1,1
17539,320,115.0,1,1
15508,129,151.84,0,0
30556,33,88.4,0,0
18165,0,65.0,0,0
25684,31,69.0,0,0
15680,100,108.0,0,1
34501,15,115.0,0,0
30509,81,108.9,0,0
29456,63,72.25,0,0
35338,260,67.5,1,0
27532,68,107.95,0,0
2214,121,129.6,0,0
18133,120,140.59,0,0
13679,19,89.0,0,0
2083,0,41.84,0,0
3094,126,93.17,0,1
15028,169,97.54,1,0
12106,233,158.95,1,1
5184,2,110.0,0,0
13148,332,77.23,1,0
13022,2,78.0,0,0
23978,47,124.1,0,1
8960,86,60.0,0,0
5578,16,65.45,0,0
3872,4,139.0,0,0
13416,111,148.5,0,0
13779,85,89.7,0,0
7094,263,63.75,1,1
15958,16,71.6,0,0
3028,50,94.5,0,0
27807,108,80.75,0,0
14597,16,135.0,0,1
16260,26,137.67,0,1
33475,3,163.67,0,1
1578,112,100.0,0,0
16460,305,89.0,1,1
25718,144,71.0,0,0
33447,310,96.3,1,1
26340,103,115.0,0,1
26816,115,72.25,0,1
22961,9,141.0,0,0
34510,44,189.9,0,0
1956,6,110.5,0,0
31649,116,112.5,0,0
30455,0,80.0,0,0
22258,151,120.7,1,1
11818,71,137.1,0,0
7707,263,0.0,1,0
31480,9,103.05,0,0
31005,1,89.0,0,0
2327,20,80.0,0,0
3642,28,143.45,0,0
20864,8,259.0,0,1
5253,53,113.4,0,0
10612,1,100.0,0,0
6831,24,101.0,0,0
24463,240,95.4,1,1
19518,7,73.9,0,0
22670,54,135.9,0,0
12533,106,72.25,0,0
33202,88,90.6,0,0
28756,3,65.0,0,0
34295,2,89.0,0,0
3427,166,93.5,1,1
15751,0,114.0,0,0
23843,10,137.7,0,0
17487,6,126.0,0,0
31335,19,100.0,0,0
13020,62,98.55,0,0
23530,3,52.0,0,0
4695,122,76.5,0,1
2957,46,142.2,0,0
9279,211,100.0,1,1
9971,80,135.27,0,0
15884,74,168.3,0,0
19677,4,81.6,0,0
7027,9,65.0,0,0
6786,6,65.0,0,0
13449,33,85.5,0,0
29322,74,126.9,0,1
3416,1,81.19,0,0
26408,132,137.7,0,1
4809,3,45.0,0,0
23726,6,130.0,0,0
26162,138,94.5,0,0
15492,68,121.5,0,1
33485,1,65.0,0,0
32849,8,101.0,0,0
6035,271,101.33,1,1
35334,16,221.0,0,1
4875,2,75.0,0,0
28321,26,120.0,0,0
11077,166,99.45,1,0
17219,100,154.7,0,1
14037,110,109.25,0,0
817,89,96.3,0,0
19218,41,127.83,0,0
24087,78,122.1,0,1
23454,213,130.0,1,1
30246,174,70.0,1,1
26159,13,102.33,0,0
14855,1,60.0,0,1
27722,9,65.0,0,0
14626,134,119.85,0,1
27563,19,82.83,0,0
1673,18,71.21,0,1
25568,1,106.0,0,0
9741,2,160.0,0,0
12398,15,88.4,0,0
33909,131,108.0,0,1
8815,75,103.7,0,0
1582,129,80.75,0,0
1365,60,102.68,0,0
31379,36,123.84,0,0
26171,15,81.0,0,0
14882,192,95.0,1,0
21260,71,120.0,0,0
344,69,137.7,0,0
16756,305,89.0,1,1
11819,105,150.3,0,1
21851,44,83.39,0,0
3432,164,100.0,1,0
24838,0,176.0,0,0
14480,3,65.0,0,0
17611,65,105.61,0,0
2200,63,80.5,0,0
6522,386,115.0,1,1
664,27,195.5,0,0
23014,12,130.0,0,0
403,81,62.37,0,0
20835,76,80.75,0,0
15500,49,109.8,0,0
16597,56,139.5,0,1
16468,58,138.6,0,0
35147,204,90.0,1,1
5076,102,109.0,0,0
21536,40,67.76,0,0
21757,6,65.0,0,0
31136,5,100.0,0,0
30707,36,112.0,0,0
29234,359,78.0,1,1
18508,50,114.09,0,1
6292,58,90.68,0,0
23484,35,108.9,0,0
28580,13,64.0,0,0
35028,4,106.0,0,0
32589,81,114.3,0,0
5244,74,109.0,0,0
35989,25,93.0,0,0
17030,3,77.6,0,0
1896,223,90.95,1,1
8005,88,72.25,0,0
21312,75,112.28,0,0
17412,44,91.58,0,0
19336,213,130.0,1,1
24678,260,108.68,1,0
6037,0,65.0,0,0
26645,103,116.1,0,1
26459,315,52.0,1,0
15836,104,105.3,0,0
1032,192,95.0,1,0
21706,102,108.0,0,0
15909,0,207.0,0,0
30623,42,76.5,0,0
21609,6,137.0,0,0
22492,55,86.4,0,0
29316,52,207.0,0,0
25149,211,100.0,1,1
31631,41,114.04,0,0
1756,122,86.0,0,0
32727,14,90.0,0,0
566,45,139.5,0,1
20936,25,106.88,0,0
32295,315,52.0,1,0
28261,11,95.0,0,0
3179,63,116.0,0,0
691,13,88.4,0,0
27531,5,99.0,0,0
23946,82,181.7,0,0
20278,73,135.9,0,0
28425,115,89.25,0,1
15850,38,157.14,0,1
15275,56,130.05,0,0
6234,28,108.42,0,0
10331,37,105.0,0,0
18015,175,65.83,1,1
25187,100,108.0,0,1
20746,82,129.59,0,0
25951,175,121.5,1,1
28581,138,142.2,0,1
34581,158,198.9,1,1
16144,58,58.3,0,0
20353,26,85.0,0,0
1938,117,94.5,0,0
33706,11,97.0,0,0
20351,57,90.67,0,0
16700,259,90.0,1,1
18543,152,114.43,1,0
23447,206,112.5,1,1
8480,14,166.0,0,0
21232,44,75.6,0,0
11571,53,77.86,0,0
12793,91,90.95,0,1
6485,309,101.0,1,1
24476,54,85.5,0,0
32620,10,83.58,0,0
13744,6,104.0,0,1
14483,267,77.73,1,1
29151,102,101.5,0,1
3671,115,141.3,0,0
21366,69,99.3,0,0
25599,195,121.5,1,1
25709,12,100.0,0,0
25202,17,66.0,0,0
11472,69,140.7,0,0
10275,221,90.95,1,0
23320,16,129.0,0,1
10043,11,141.0,0,0
14451,17,97.0,0,1
975,134,65.0,0,0
19240,6,106.33,0,0
17939,291,115.0,1,1
27300,346,115.0,1,1
11007,5,155.0,0,0
5270,99,141.67,0,0
20099,137,101.53,0,0
30476,302,100.0,1,1
